"","titulo","duracion","voto_promedio","numero_votos","ano","genero"
"1854","Jude",123,6.6,38,1996,"drama"
"1855","Jude",123,6.6,38,1996,"romance"
"1856","Everyone Says I Love You",101,6.5,149,1996,"musical"
"1857","Everyone Says I Love You",101,6.5,149,1996,"comedia"
"1858","Everyone Says I Love You",101,6.5,149,1996,"romance"
"1859","Bitter Sugar",102,6.3,3,1996,"drama"
"1860","Bitter Sugar",102,6.3,3,1996,"romance"
"1861","Romeo + Juliet",120,6.7,1406,1996,"drama"
"1862","Romeo + Juliet",120,6.7,1406,1996,"romance"
"1863","Swingers",94,6.8,255,1996,"comedia"
"1864","Swingers",94,6.8,255,1996,"romance"
"1865","Sleepers",147,7.3,729,1996,"drama"
"1866","Sleepers",147,7.3,729,1996,"suspenso"
"1867","The Sunchaser",122,6.1,8,1996,"drama"
"1868","Johns",96,6,6,1996,"drama"
"1869","Aladdin and the King of Thieves",81,6.1,494,1996,"adventura"
"1870","Aladdin and the King of Thieves",81,6.1,494,1996,"animacion"
"1871","For the Moment",115,7.4,3,1993,"guerra"
"1872","For the Moment",115,7.4,3,1993,"drama"
"1873","For the Moment",115,7.4,3,1993,"romance"
"1874","For the Moment",115,7.4,3,1993,"accion"
"1875","Willy Wonka & the Chocolate Factory",100,7.4,826,1971,"fantasia"
"1876","The Sexual Life of the Belgians",85,5,2,1994,"comedia"
"1877","The Sexual Life of the Belgians",85,5,2,1994,"romance"
"1878","Sleeper",89,7,206,1973,"comedia"
"1879","Sleeper",89,7,206,1973,"romance"
"1880","Sleeper",89,7,206,1973,"ciencia ficcion"
"1881","Bananas",82,6.7,167,1971,"comedia"
"1882","A Fish Called Wanda",108,7.1,576,1988,"comedia"
"1883","Life of Brian",94,7.7,1230,1979,"comedia"
"1884","Victor/Victoria",132,6.9,89,1982,"comedia"
"1885","Victor/Victoria",132,6.9,89,1982,"musical"
"1886","Victor/Victoria",132,6.9,89,1982,"romance"
"1887","The Candidate",110,6.9,39,1972,"comedia"
"1888","The Candidate",110,6.9,39,1972,"drama"
"1889","Dirty Dancing",100,7.1,1371,1987,"drama"
"1890","Dirty Dancing",100,7.1,1371,1987,"musical"
"1891","Dirty Dancing",100,7.1,1371,1987,"romance"
"1892","Reservoir Dogs",99,8.1,3821,1992,"suspenso"
"1893","Platoon",120,7.5,1236,1986,"drama"
"1894","Platoon",120,7.5,1236,1986,"guerra"
"1895","Platoon",120,7.5,1236,1986,"accion"
"1896","Weekend at Bernie's",97,6.4,255,1989,"comedia"
"1897","Basic Instinct",127,6.5,869,1992,"suspenso"
"1898","Basic Instinct",127,6.5,869,1992,"misterio"
"1899","The Doors",140,6.7,285,1991,"drama"
"1900","The Doors",140,6.7,285,1991,"musical"
"1901","The Crying Game",112,6.9,180,1992,"romance"
"1902","The Crying Game",112,6.9,180,1992,"drama"
"1903","The Crying Game",112,6.9,180,1992,"suspenso"
"1904","Glengarry Glen Ross",100,7.5,330,1992,"drama"
"1905","Glengarry Glen Ross",100,7.5,330,1992,"misterio"
"1906","Sophie's Choice",151,7.4,149,1982,"drama"
"1907","Sophie's Choice",151,7.4,149,1982,"romance"
"1908","E.T. the Extra-Terrestrial",115,7.3,3359,1982,"ciencia ficcion"
"1909","E.T. the Extra-Terrestrial",115,7.3,3359,1982,"adventura"
"1910","E.T. the Extra-Terrestrial",115,7.3,3359,1982,"fantasia"
"1911","The Search for One-eye Jimmy",80,6.3,4,1994,"comedia"
"1912","Days of Thunder",107,5.9,359,1990,"adventura"
"1913","Top Gun",110,6.7,1736,1986,"accion"
"1914","Top Gun",110,6.7,1736,1986,"romance"
"1915","Top Gun",110,6.7,1736,1986,"guerra"
"1916","American Strays",97,6.8,5,1996,"accion"
"1917","American Strays",97,6.8,5,1996,"comedia"
"1918","Children of the Corn IV: The Gathering",85,4.6,41,1996,"terror"
"1919","The Leopard Son",87,0,0,1996,"documental"
"1920","Charm's  Incidents",88,0,0,1996,"comedia"
"1921","Bird of Prey",105,0,0,1995,"drama"
"1922","Microcosmos",80,7.7,61,1996,"documental"
"1923","Palookaville",92,5.4,7,1995,"comedia"
"1924","The Associate",114,6.2,49,1996,"comedia"
"1925","The Funeral",99,7.3,31,1996,"drama"
"1926","The Sleepover",6,8,1,2013,"comedia"
"1927","The Sleepover",6,8,1,2013,"terror"
"1928","A Single Girl",90,6.8,8,1995,"drama"
"1929","The Eighth Day",118,7,56,1996,"drama"
"1930","North Star",90,5.2,3,1996,"accion"
"1931","North Star",90,5.2,3,1996,"adventura"
"1932","North Star",90,5.2,3,1996,"drama"
"1933","North Star",90,5.2,3,1996,"western"
"1934","Drunks",90,0,0,1997,"drama"
"1935","The People vs. Larry Flynt",129,6.8,257,1996,"drama"
"1936","Glory Daze",100,5.8,15,1995,"comedia"
"1937","A Perfect Candidate",105,5.3,2,1996,"documental"
"1938","On Golden Pond",109,7.3,101,1981,"drama"
"1939","The Return of the Pink Panther",113,6.7,138,1975,"misterio"
"1940","The Return of the Pink Panther",113,6.7,138,1975,"comedia"
"1941","Drop Dead Fred",103,5.9,107,1991,"comedia"
"1942","Drop Dead Fred",103,5.9,107,1991,"fantasia"
"1943","The Abyss",139,7.1,822,1989,"adventura"
"1944","The Abyss",139,7.1,822,1989,"accion"
"1945","The Abyss",139,7.1,822,1989,"suspenso"
"1946","The Abyss",139,7.1,822,1989,"ciencia ficcion"
"1947","The Fog",89,6.4,318,1980,"terror"
"1948","Escape from New York",99,6.9,720,1981,"ciencia ficcion"
"1949","Escape from New York",99,6.9,720,1981,"accion"
"1950","The Howling",91,6.4,165,1981,"drama"
"1951","The Howling",91,6.4,165,1981,"terror"
"1952","Jean de Florette",120,7.6,113,1986,"drama"
"1953","Manon of the Spring",120,7.8,103,1986,"drama"
"1954","Johnny 100 Pesos",90,6.3,3,1993,"drama"
"1955","Private Benjamin",109,6,103,1980,"comedia"
"1956","Monty Python and the Holy Grail",91,7.8,1742,1975,"adventura"
"1957","Monty Python and the Holy Grail",91,7.8,1742,1975,"comedia"
"1958","Monty Python and the Holy Grail",91,7.8,1742,1975,"fantasia"
"1959","Hustler White",79,6.8,12,1996,"romance"
"1960","Hustler White",79,6.8,12,1996,"drama"
"1961","Everything Relative",110,4,1,1996,"drama"
"1962","Entertaining Angels - The Dorothy Day Story",112,5,1,1996,"drama"
"1963","Three Lives and Only One Death",123,8,5,1996,"comedia"
"1964","The Line King: The Al Hirschfeld Story",86,0,0,1996,"documental"
"1965","Snowriders",96,0,0,1996,"documental"
"1966","When We Were Kings",89,7.3,54,1996,"documental"
"1967","The Wrong Trousers",30,7.6,266,1993,"animacion"
"1968","The Wrong Trousers",30,7.6,266,1993,"comedia"
"1969","JLG/JLG: Self-Portrait in December",62,7.7,3,1995,"documental"
"1970","The Return of Martin Guerre",122,6.7,22,1982,"misterio"
"1971","The Return of Martin Guerre",122,6.7,22,1982,"drama"
"1972","The Return of Martin Guerre",122,6.7,22,1982,"romance"
"1973","Faust",97,7.4,22,1994,"animacion"
"1974","Faust",97,7.4,22,1994,"drama"
"1975","Faust",97,7.4,22,1994,"fantasia"
"1976","The Tin Drum",142,7,93,1979,"drama"
"1977","The Tin Drum",142,7,93,1979,"guerra"
"1978","The Ruling Class",154,6.8,29,1972,"drama"
"1979","The Ruling Class",154,6.8,29,1972,"comedia"
"1980","Mina Tannenbaum",0,4.8,3,1994,"drama"
"1981","Mina Tannenbaum",0,4.8,3,1994,"comedia"
"1982","The Bloody Child",85,0,0,1996,"drama"
"1983","Dear God",112,5.1,17,1996,"comedia"
"1984","Bad Moon",80,5.7,33,1996,"terror"
"1985","American Dream",98,6,2,1990,"documental"
"1986","Best of the Best 3: No Turning Back",90,5.8,13,1995,"accion"
"1987","Bob Roberts",102,6.5,44,1992,"comedia"
"1988","Bob Roberts",102,6.5,44,1992,"drama"
"1989","Cinema Paradiso",124,8.2,834,1988,"drama"
"1990","Cinema Paradiso",124,8.2,834,1988,"romance"
"1991","The Cook, the Thief, His Wife & Her Lover",125,7.3,137,1989,"drama"
"1992","Dead Tired",0,5.6,9,1994,"comedia"
"1993","Delicatessen",99,7.4,320,1991,"comedia"
"1994","Delicatessen",99,7.4,320,1991,"ciencia ficcion"
"1995","Delicatessen",99,7.4,320,1991,"fantasia"
"1996","The Double Life of Veronique",97,7.3,154,1991,"drama"
"1997","The Double Life of Veronique",97,7.3,154,1991,"suspenso"
"1998","Enchanted April",89,6.9,25,1991,"romance"
"1999","Enchanted April",89,6.9,25,1991,"drama"
"2000","The Grifters",110,6.5,112,1990,"drama"
"2001","Hear My Song",113,4.1,4,1991,"comedia"
"2002","The Shooter",91,5,1,1997,"western"
"2003","The English Patient",162,7,559,1996,"drama"
"2004","The English Patient",162,7,559,1996,"romance"
"2005","The English Patient",162,7,559,1996,"guerra"
"2006","Mediterraneo",96,7.4,157,1991,"comedia"
"2007","Mediterraneo",96,7.4,157,1991,"romance"
"2008","Mediterraneo",96,7.4,157,1991,"guerra"
"2009","My Left Foot: The Story of Christy Brown",103,7.5,208,1989,"drama"
"2010","Sex, Lies, and Videotape",100,6.7,188,1989,"drama"
"2011","Passion Fish",135,6.7,7,1992,"drama"
"2012","Strictly Ballroom",94,6.2,83,1992,"comedia"
"2013","Strictly Ballroom",94,6.2,83,1992,"drama"
"2014","Strictly Ballroom",94,6.2,83,1992,"romance"
"2015","The Thin Blue Line",103,7.9,109,1988,"misterio"
"2016","The Thin Blue Line",103,7.9,109,1988,"documental"
"2017","Tie Me Up! Tie Me Down!",111,7,102,1989,"comedia"
"2018","Tie Me Up! Tie Me Down!",111,7,102,1989,"drama"
"2019","Tie Me Up! Tie Me Down!",111,7,102,1989,"romance"
"2020","Madonna: Truth or Dare",119,6.3,32,1991,"documental"
"2021","Madonna: Truth or Dare",119,6.3,32,1991,"musical"
"2022","Paris is Burning",71,8.2,67,1990,"documental"
"2023","One Flew Over the Cuckoo's Nest",133,8.3,3001,1975,"drama"
"2024","Up in Smoke",86,6.7,201,1978,"comedia"
"2025","The Empire Strikes Back",124,8.2,5998,1980,"adventura"
"2026","The Empire Strikes Back",124,8.2,5998,1980,"accion"
"2027","The Empire Strikes Back",124,8.2,5998,1980,"ciencia ficcion"
"2028","The Princess Bride",98,7.6,1518,1987,"adventura"
"2029","The Princess Bride",98,7.6,1518,1987,"fantasia"
"2030","The Princess Bride",98,7.6,1518,1987,"comedia"
"2031","The Princess Bride",98,7.6,1518,1987,"romance"
"2032","Raiders of the Lost Ark",115,7.7,3949,1981,"adventura"
"2033","Raiders of the Lost Ark",115,7.7,3949,1981,"accion"
"2034","Brazil",132,7.6,877,1985,"comedia"
"2035","Brazil",132,7.6,877,1985,"ciencia ficcion"
"2036","Aliens",137,7.7,3282,1986,"terror"
"2037","Aliens",137,7.7,3282,1986,"accion"
"2038","Aliens",137,7.7,3282,1986,"suspenso"
"2039","Aliens",137,7.7,3282,1986,"ciencia ficcion"
"2040","Withnail & I",107,7.4,173,1987,"comedia"
"2041","Withnail & I",107,7.4,173,1987,"drama"
"2042","A Clockwork Orange",136,8,3432,1971,"ciencia ficcion"
"2043","A Clockwork Orange",136,8,3432,1971,"drama"
"2044","Apocalypse Now",153,8,2112,1979,"drama"
"2045","Apocalypse Now",153,8,2112,1979,"guerra"
"2046","Return of the Jedi",135,7.9,4763,1983,"adventura"
"2047","Return of the Jedi",135,7.9,4763,1983,"accion"
"2048","Return of the Jedi",135,7.9,4763,1983,"ciencia ficcion"
"2049","Wings of Desire",128,7.5,256,1987,"drama"
"2050","Wings of Desire",128,7.5,256,1987,"fantasia"
"2051","Wings of Desire",128,7.5,256,1987,"romance"
"2052","GoodFellas",145,8.2,3211,1990,"drama"
"2053","Alien",117,7.9,4564,1979,"terror"
"2054","Alien",117,7.9,4564,1979,"accion"
"2055","Alien",117,7.9,4564,1979,"suspenso"
"2056","Alien",117,7.9,4564,1979,"ciencia ficcion"
"2057","Army of Darkness",81,7.3,852,1992,"fantasia"
"2058","Army of Darkness",81,7.3,852,1992,"terror"
"2059","Army of Darkness",81,7.3,852,1992,"comedia"
"2060","The Big Blue",168,7.6,364,1988,"adventura"
"2061","The Big Blue",168,7.6,364,1988,"drama"
"2062","The Big Blue",168,7.6,364,1988,"romance"
"2063","Ran",162,7.9,349,1985,"accion"
"2064","Ran",162,7.9,349,1985,"drama"
"2065","The Killer",110,7.6,179,1989,"accion"
"2066","The Killer",110,7.6,179,1989,"drama"
"2067","The Killer",110,7.6,179,1989,"suspenso"
"2068","The Blues Brothers",133,7.5,1092,1980,"musical"
"2069","The Blues Brothers",133,7.5,1092,1980,"comedia"
"2070","The Blues Brothers",133,7.5,1092,1980,"accion"
"2071","The Godfather: Part II",200,8.3,3418,1974,"drama"
"2072","Full Metal Jacket",116,7.9,2595,1987,"drama"
"2073","Full Metal Jacket",116,7.9,2595,1987,"guerra"
"2074","A Grand Day Out",23,7.4,199,1990,"adventura"
"2075","A Grand Day Out",23,7.4,199,1990,"animacion"
"2076","A Grand Day Out",23,7.4,199,1990,"comedia"
"2077","A Grand Day Out",23,7.4,199,1990,"ciencia ficcion"
"2078","Henry V",137,7.4,73,1989,"guerra"
"2079","Henry V",137,7.4,73,1989,"drama"
"2080","Henry V",137,7.4,73,1989,"accion"
"2081","Henry V",137,7.4,73,1989,"romance"
"2082","Amadeus",160,7.8,1107,1984,"drama"
"2083","Amadeus",160,7.8,1107,1984,"musical"
"2084","Once Upon a Time in America",229,8.3,1104,1984,"drama"
"2085","Raging Bull",129,7.7,968,1980,"drama"
"2086","Annie Hall",93,7.8,1044,1977,"comedia"
"2087","Annie Hall",93,7.8,1044,1977,"drama"
"2088","Annie Hall",93,7.8,1044,1977,"romance"
"2089","The Right Stuff",193,7.4,241,1983,"drama"
"2090","Stalker",163,7.8,356,1979,"drama"
"2091","Stalker",163,7.8,356,1979,"ciencia ficcion"
"2092","Stalker",163,7.8,356,1979,"suspenso"
"2093","Das Boot",149,7.9,623,1981,"accion"
"2094","Das Boot",149,7.9,623,1981,"drama"
"2095","Das Boot",149,7.9,623,1981,"guerra"
"2096","Das Boot",149,7.9,623,1981,"adventura"
"2097","The Sting",129,7.9,639,1973,"comedia"
"2098","The Sting",129,7.9,639,1973,"drama"
"2099","Harold and Maude",91,7.7,266,1971,"comedia"
"2100","Harold and Maude",91,7.7,266,1971,"drama"
"2101","Harold and Maude",91,7.7,266,1971,"romance"
"2102","Trust",107,6.5,24,1990,"drama"
"2103","Trust",107,6.5,24,1990,"comedia"
"2104","Local Hero",111,7,81,1983,"comedia"
"2105","Local Hero",111,7,81,1983,"drama"
"2106","The Terminator",108,7.4,4208,1984,"accion"
"2107","The Terminator",108,7.4,4208,1984,"suspenso"
"2108","The Terminator",108,7.4,4208,1984,"ciencia ficcion"
"2109","Braindead",104,7.4,388,1992,"terror"
"2110","Braindead",104,7.4,388,1992,"comedia"
"2111","Glory",122,7.4,391,1989,"guerra"
"2112","Rosencrantz & Guildenstern Are Dead",117,7.3,75,1991,"comedia"
"2113","Rosencrantz & Guildenstern Are Dead",117,7.3,75,1991,"drama"
"2114","Manhattan",96,7.8,600,1979,"comedia"
"2115","Manhattan",96,7.8,600,1979,"drama"
"2116","Manhattan",96,7.8,600,1979,"romance"
"2117","Miller's Crossing",115,7.5,431,1990,"drama"
"2118","Miller's Crossing",115,7.5,431,1990,"suspenso"
"2119","Dead Poets Society",129,8.1,2786,1989,"drama"
"2120","La Femme Nikita",115,7,511,1990,"accion"
"2121","La Femme Nikita",115,7,511,1990,"suspenso"
"2122","Chinatown",130,7.9,939,1974,"drama"
"2123","Chinatown",130,7.9,939,1974,"misterio"
"2124","Chinatown",130,7.9,939,1974,"suspenso"
"2125","Bad Taste",91,6.4,196,1987,"accion"
"2126","Bad Taste",91,6.4,196,1987,"comedia"
"2127","Bad Taste",91,6.4,196,1987,"terror"
"2128","Bad Taste",91,6.4,196,1987,"ciencia ficcion"
"2129","Better Off Dead...",97,6.8,164,1985,"comedia"
"2130","The Shining",144,8.1,3890,1980,"terror"
"2131","The Shining",144,8.1,3890,1980,"suspenso"
"2132","Stand by Me",89,7.8,1568,1986,"drama"
"2133","Evil Dead II",84,7.5,760,1987,"terror"
"2134","Evil Dead II",84,7.5,760,1987,"comedia"
"2135","Evil Dead II",84,7.5,760,1987,"fantasia"
"2136","The Deer Hunter",183,7.8,943,1978,"drama"
"2137","The Deer Hunter",183,7.8,943,1978,"guerra"
"2138","Diva",117,6.7,37,1981,"accion"
"2139","Diva",117,6.7,37,1981,"drama"
"2140","Diva",117,6.7,37,1981,"musical"
"2141","Diva",117,6.7,37,1981,"suspenso"
"2142","Groundhog Day",101,7.4,2358,1993,"romance"
"2143","Groundhog Day",101,7.4,2358,1993,"fantasia"
"2144","Groundhog Day",101,7.4,2358,1993,"drama"
"2145","Groundhog Day",101,7.4,2358,1993,"comedia"
"2146","Unforgiven",131,7.7,1133,1992,"western"
"2147","Pump up the Volume",105,7,86,1990,"musical"
"2148","Pump up the Volume",105,7,86,1990,"drama"
"2149","Back to the Future",116,8,6239,1985,"adventura"
"2150","Back to the Future",116,8,6239,1985,"comedia"
"2151","Back to the Future",116,8,6239,1985,"ciencia ficcion"
"2152","Fried Green Tomatoes",130,7.6,298,1991,"drama"
"2153","Fried Green Tomatoes",130,7.6,298,1991,"comedia"
"2154","Down by Law",107,7.2,149,1986,"drama"
"2155","Down by Law",107,7.2,149,1986,"comedia"
"2156","Akira",124,7.8,792,1988,"ciencia ficcion"
"2157","Akira",124,7.8,792,1988,"animacion"
"2158","Highlander",116,6.8,642,1986,"adventura"
"2159","Highlander",116,6.8,642,1986,"accion"
"2160","Highlander",116,6.8,642,1986,"fantasia"
"2161","Cyrano de Bergerac",137,6.8,131,1990,"drama"
"2162","Cyrano de Bergerac",137,6.8,131,1990,"comedia"
"2163","Cyrano de Bergerac",137,6.8,131,1990,"romance"
"2164","Young Frankenstein",106,7.7,880,1974,"comedia"
"2165","Young Frankenstein",106,7.7,880,1974,"ciencia ficcion"
"2166","Night on Earth",129,7.5,165,1991,"comedia"
"2167","Night on Earth",129,7.5,165,1991,"drama"
"2168","Raise the Red Lantern",125,7.8,139,1991,"drama"
"2169","Heathers",102,7.3,387,1988,"suspenso"
"2170","Heathers",102,7.3,387,1988,"comedia"
"2171","Heathers",102,7.3,387,1988,"drama"
"2172","Somewhere in Time",103,7.1,104,1980,"ciencia ficcion"
"2173","Somewhere in Time",103,7.1,104,1980,"drama"
"2174","Somewhere in Time",103,7.1,104,1980,"fantasia"
"2175","Somewhere in Time",103,7.1,104,1980,"romance"
"2176","This Is Spinal Tap",82,7.6,413,1984,"comedia"
"2177","This Is Spinal Tap",82,7.6,413,1984,"musical"
"2178","Koyaanisqatsi",87,7.7,140,1982,"documental"
"2179","Koyaanisqatsi",87,7.7,140,1982,"musical"
"2180","Some Kind of Wonderful",95,6.9,104,1987,"drama"
"2181","Some Kind of Wonderful",95,6.9,104,1987,"romance"
"2182","Indiana Jones and the Last Crusade",127,7.6,3221,1989,"adventura"
"2183","Indiana Jones and the Last Crusade",127,7.6,3221,1989,"accion"
"2184","Being There",130,7.7,243,1979,"comedia"
"2185","Being There",130,7.7,243,1979,"drama"
"2186","Gandhi",191,7.4,730,1982,"drama"
"2187","The Unbearable Lightness of Being",171,7,89,1988,"comedia"
"2188","The Unbearable Lightness of Being",171,7,89,1988,"romance"
"2189","A Room with a View",117,6.9,164,1985,"drama"
"2190","A Room with a View",117,6.9,164,1985,"romance"
"2191","Real Genius",106,6.6,121,1985,"comedia"
"2192","Real Genius",106,6.6,121,1985,"romance"
"2193","Pink Floyd: The Wall",95,7.7,363,1982,"musical"
"2194","The Killing Fields",141,7.5,180,1984,"guerra"
"2195","The Killing Fields",141,7.5,180,1984,"drama"
"2196","My Life as a Dog",101,7.3,70,1985,"drama"
"2197","My Life as a Dog",101,7.3,70,1985,"comedia"
"2198","Field of Dreams",107,7.1,383,1989,"drama"
"2199","Field of Dreams",107,7.1,383,1989,"fantasia"
"2200","The Man Who Would Be King",129,7.6,148,1975,"adventura"
"2201","The Man Who Would Be King",129,7.6,148,1975,"drama"
"2202","Paris, Texas",147,7.7,282,1984,"drama"
"2203","Until the End of the World",287,6.3,45,1991,"suspenso"
"2204","Until the End of the World",287,6.3,45,1991,"drama"
"2205","Until the End of the World",287,6.3,45,1991,"ciencia ficcion"
"2206","Until the End of the World",287,6.3,45,1991,"accion"
"2207","When Harry Met Sally...",96,7.3,974,1989,"comedia"
"2208","When Harry Met Sally...",96,7.3,974,1989,"romance"
"2209","When Harry Met Sally...",96,7.3,974,1989,"drama"
"2210","Hype!",84,6.8,12,1996,"documental"
"2211","Hype!",84,6.8,12,1996,"musical"
"2212","Santa with Muscles",93,3.5,20,1996,"comedia"
"2213","Female Perversions",119,5.4,10,1996,"drama"
"2214","Female Perversions",119,5.4,10,1996,"romance"
"2215","Mad Dog Time",93,6.2,12,1996,"drama"
"2216","Mad Dog Time",93,6.2,12,1996,"accion"
"2217","Mad Dog Time",93,6.2,12,1996,"comedia"
"2218","Breathing Room",90,0,0,1996,"romance"
"2219","Breathing Room",90,0,0,1996,"comedia"
"2220","Paris Was a Woman",75,7,1,1996,"documental"
"2221","I'm Not Rappaport",135,6.2,8,1996,"comedia"
"2222","Blue Juice",90,3.6,13,1995,"comedia"
"2223","Blue Juice",90,3.6,13,1995,"romance"
"2224","Alien³",114,6.2,1664,1992,"ciencia ficcion"
"2225","Alien³",114,6.2,1664,1992,"accion"
"2226","Alien³",114,6.2,1664,1992,"terror"
"2227","An American Werewolf in London",97,7.2,571,1981,"terror"
"2228","An American Werewolf in London",97,7.2,571,1981,"comedia"
"2229","Amityville: It's About Time",91,4.1,21,1992,"terror"
"2230","Amityville 3-D",105,4,40,1983,"terror"
"2231","Amityville 3-D",105,4,40,1983,"suspenso"
"2232","Amityville: Dollhouse",93,3.5,17,1996,"terror"
"2233","Amityville: A New Generation",90,2.8,17,1993,"terror"
"2234","Amityville II: The Possession",104,5.9,59,1982,"terror"
"2235","The Amityville Horror",117,6.2,192,1979,"drama"
"2236","The Amityville Horror",117,6.2,192,1979,"terror"
"2237","The Amityville Horror",117,6.2,192,1979,"suspenso"
"2238","The Amityville Curse",91,2.7,19,1989,"terror"
"2239","Blood for Dracula",103,5.8,22,1974,"terror"
"2240","April Fool's Day",89,5.8,74,1986,"terror"
"2241","April Fool's Day",89,5.8,74,1986,"misterio"
"2242","Audrey Rose",113,5.8,34,1977,"fantasia"
"2243","Audrey Rose",113,5.8,34,1977,"drama"
"2244","Audrey Rose",113,5.8,34,1977,"terror"
"2245","Audrey Rose",113,5.8,34,1977,"suspenso"
"2246","The Believers",114,6.2,39,1987,"drama"
"2247","The Believers",114,6.2,39,1987,"terror"
"2248","The Believers",114,6.2,39,1987,"misterio"
"2249","The Believers",114,6.2,39,1987,"suspenso"
"2250","Blood Beach",92,4.9,18,1980,"ciencia ficcion"
"2251","Blood Beach",92,4.9,18,1980,"terror"
"2252","Blood Beach",92,4.9,18,1980,"comedia"
"2253","Body Parts",88,5.6,24,1991,"terror"
"2254","Body Parts",88,5.6,24,1991,"suspenso"
"2255","Dracula",128,7.1,1087,1992,"romance"
"2256","Dracula",128,7.1,1087,1992,"terror"
"2257","Burnt Offerings",116,6.6,58,1976,"terror"
